actual_time,comp_level,event_key,key,match_number,post_result_time,predicted_time,set_number,time,winning_alliance,alliances.blue.score,alliances.red.score,score_breakdown.blue.adjustPoints,score_breakdown.blue.autoPoints,score_breakdown.blue.bay1,score_breakdown.blue.bay2,score_breakdown.blue.bay3,score_breakdown.blue.bay4,score_breakdown.blue.bay5,score_breakdown.blue.bay6,score_breakdown.blue.bay7,score_breakdown.blue.bay8,score_breakdown.blue.cargoPoints,score_breakdown.blue.completeRocketRankingPoint,score_breakdown.blue.completedRocketFar,score_breakdown.blue.completedRocketNear,score_breakdown.blue.endgameRobot1,score_breakdown.blue.endgameRobot2,score_breakdown.blue.endgameRobot3,score_breakdown.blue.foulCount,score_breakdown.blue.foulPoints,score_breakdown.blue.habClimbPoints,score_breakdown.blue.habDockingRankingPoint,score_breakdown.blue.habLineRobot1,score_breakdown.blue.habLineRobot2,score_breakdown.blue.habLineRobot3,score_breakdown.blue.hatchPanelPoints,score_breakdown.blue.lowLeftRocketFar,score_breakdown.blue.lowLeftRocketNear,score_breakdown.blue.lowRightRocketFar,score_breakdown.blue.lowRightRocketNear,score_breakdown.blue.midLeftRocketFar,score_breakdown.blue.midLeftRocketNear,score_breakdown.blue.midRightRocketFar,score_breakdown.blue.midRightRocketNear,score_breakdown.blue.preMatchBay1,score_breakdown.blue.preMatchBay2,score_breakdown.blue.preMatchBay3,score_breakdown.blue.preMatchBay6,score_breakdown.blue.preMatchBay7,score_breakdown.blue.preMatchBay8,score_breakdown.blue.preMatchLevelRobot1,score_breakdown.blue.preMatchLevelRobot2,score_breakdown.blue.preMatchLevelRobot3,score_breakdown.blue.rp,score_breakdown.blue.sandStormBonusPoints,score_breakdown.blue.techFoulCount,score_breakdown.blue.teleopPoints,score_breakdown.blue.topLeftRocketFar,score_breakdown.blue.topLeftRocketNear,score_breakdown.blue.topRightRocketFar,score_breakdown.blue.topRightRocketNear,score_breakdown.blue.totalPoints,score_breakdown.red.adjustPoints,score_breakdown.red.autoPoints,score_breakdown.red.bay1,score_breakdown.red.bay2,score_breakdown.red.bay3,score_breakdown.red.bay4,score_breakdown.red.bay5,score_breakdown.red.bay6,score_breakdown.red.bay7,score_breakdown.red.bay8,score_breakdown.red.cargoPoints,score_breakdown.red.completeRocketRankingPoint,score_breakdown.red.completedRocketFar,score_breakdown.red.completedRocketNear,score_breakdown.red.endgameRobot1,score_breakdown.red.endgameRobot2,score_breakdown.red.endgameRobot3,score_breakdown.red.foulCount,score_breakdown.red.foulPoints,score_breakdown.red.habClimbPoints,score_breakdown.red.habDockingRankingPoint,score_breakdown.red.habLineRobot1,score_breakdown.red.habLineRobot2,score_breakdown.red.habLineRobot3,score_breakdown.red.hatchPanelPoints,score_breakdown.red.lowLeftRocketFar,score_breakdown.red.lowLeftRocketNear,score_breakdown.red.lowRightRocketFar,score_breakdown.red.lowRightRocketNear,score_breakdown.red.midLeftRocketFar,score_breakdown.red.midLeftRocketNear,score_breakdown.red.midRightRocketFar,score_breakdown.red.midRightRocketNear,score_breakdown.red.preMatchBay1,score_breakdown.red.preMatchBay2,score_breakdown.red.preMatchBay3,score_breakdown.red.preMatchBay6,score_breakdown.red.preMatchBay7,score_breakdown.red.preMatchBay8,score_breakdown.red.preMatchLevelRobot1,score_breakdown.red.preMatchLevelRobot2,score_breakdown.red.preMatchLevelRobot3,score_breakdown.red.rp,score_breakdown.red.sandStormBonusPoints,score_breakdown.red.techFoulCount,score_breakdown.red.teleopPoints,score_breakdown.red.topLeftRocketFar,score_breakdown.red.topLeftRocketNear,score_breakdown.red.topRightRocketFar,score_breakdown.red.topRightRocketNear,score_breakdown.red.totalPoints,blue.robot1,blue.robot2,blue.robot3,red.robot1,red.robot2,red.robot3,district
1553889192,qm,2019orlak,2019orlak_qm13,13,1553889366,1553889300,1,1553888400,red,46,53,0,9,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,18,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,2,10,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,0,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,0,9,0,27,None,None,None,None,46,0,15,Panel,PanelAndCargo,Panel,PanelAndCargo,None,Panel,PanelAndCargo,Panel,12,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel2,0,6,12,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,8,None,PanelAndCargo,Panel,None,None,Panel,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,2,15,1,32,None,None,None,None,53,frc2635,frc1510,frc5450,frc6465,frc2521,frc3812,pnw
1553889563,qm,2019orlak,2019orlak_qm14,14,1553889829,1553889754,1,1553888820,blue,91,65,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,30,TRUE,FALSE,FALSE,HabLevel1,HabLevel3,HabLevel2,2,9,21,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,16,None,PanelAndCargo,None,PanelAndCargo,Panel,Panel,None,Panel,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel2,HabLevel1,4,15,0,67,None,None,None,Panel,91,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,21,FALSE,FALSE,FALSE,HabLevel2,HabLevel1,HabLevel2,3,6,15,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,8,None,Panel,None,Panel,None,Panel,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel2,1,15,0,44,None,None,None,None,65,frc4662,frc3674,frc2898,frc6343,frc5198,frc997,pnw
1553890072,qm,2019orlak,2019orlak_qm15,15,1553890248,1553890030,1,1553889240,red,51,68,0,12,Panel,Panel,Panel,Panel,None,None,None,None,0,FALSE,FALSE,FALSE,HabLevel1,HabLevel3,HabLevel2,2,0,21,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,18,Panel,Panel,None,Panel,Panel,Panel,None,Panel,Panel,Panel,Panel,Cargo,Cargo,Cargo,HabLevel2,HabLevel1,HabLevel1,1,12,0,39,Panel,None,None,Panel,51,0,12,Panel,PanelAndCargo,PanelAndCargo,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,24,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel3,0,6,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,8,None,None,None,None,None,PanelAndCargo,None,PanelAndCargo,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel2,3,12,0,50,None,Panel,None,None,68,frc4127,frc2733,frc1432,frc7448,frc2471,frc2811,pnw
1553893416,qm,2019orlak,2019orlak_qm16,16,1553893636,1553893389,1,1553893260,red,35,66,0,12,Panel,Panel,None,None,PanelAndCargo,None,None,None,6,TRUE,FALSE,FALSE,HabLevel1,None,None,0,6,3,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,8,Panel,Panel,PanelAndCargo,None,None,None,None,None,Panel,Panel,Cargo,Cargo,Cargo,Cargo,HabLevel1,HabLevel2,HabLevel1,1,12,0,17,None,None,None,None,35,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,30,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,2,0,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,12,PanelAndCargo,Panel,PanelAndCargo,None,None,None,None,None,Panel,Panel,Panel,Cargo,Panel,Panel,HabLevel2,HabLevel2,HabLevel1,2,15,0,51,None,None,None,None,66,frc957,frc955,frc5975,frc3192,frc847,frc4043,pnw
1553893853,qm,2019orlak,2019orlak_qm17,17,1553894056,1553893932,1,1553893680,red,58,60,0,6,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,18,FALSE,FALSE,FALSE,HabLevel3,HabLevel1,HabLevel1,0,0,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,CrossedHabLineInSandstorm,16,Panel,None,Panel,Panel,None,None,None,Panel,Panel,Panel,Panel,Cargo,Cargo,Cargo,HabLevel1,HabLevel2,HabLevel1,1,6,0,52,None,None,None,Panel,58,0,15,Panel,Panel,Panel,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,15,FALSE,FALSE,FALSE,HabLevel3,HabLevel1,HabLevel1,0,0,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,12,Panel,Panel,Panel,Panel,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,3,15,0,45,None,None,None,None,60,frc4057,frc4110,frc5468,frc6443,frc5970,frc2374,pnw
1553894242,qm,2019orlak,2019orlak_qm18,18,1553894433,1553894315,1,1553894100,blue,69,36,0,9,PanelAndCargo,PanelAndCargo,PanelAndCargo,Panel,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,30,FALSE,FALSE,FALSE,HabLevel3,HabLevel1,HabLevel1,0,0,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,12,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,None,None,None,Panel,Panel,Panel,Cargo,Panel,Panel,HabLevel2,HabLevel1,HabLevel1,3,9,0,60,None,None,None,None,69,0,12,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,18,FALSE,FALSE,FALSE,HabLevel1,None,HabLevel1,0,0,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,CrossedHabLineInSandstorm,0,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,0,12,0,24,None,None,None,None,36,frc4488,frc6445,frc7204,frc1571,frc7032,frc2411,pnw
1553894664,qm,2019orlak,2019orlak_qm19,19,1553894849,1553894704,1,1553894520,blue,46,44,0,9,Panel,PanelAndCargo,PanelAndCargo,None,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,15,FALSE,FALSE,FALSE,HabLevel3,HabLevel1,HabLevel1,0,0,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,4,Panel,None,None,Panel,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,3,9,0,37,None,None,None,None,46,0,12,Panel,Panel,Panel,PanelAndCargo,PanelAndCargo,Panel,Panel,Panel,9,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,0,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,14,PanelAndCargo,None,Panel,None,Panel,Panel,Panel,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel1,0,12,0,32,None,None,None,None,44,frc2811,frc955,frc6465,frc5198,frc2898,frc2521,pnw
1553883198,qm,2019orlak,2019orlak_qm2,2,1553883433,1553883388,1,1553882820,blue,56,31,0,15,Panel,PanelAndCargo,PanelAndCargo,None,Panel,PanelAndCargo,PanelAndCargo,Panel,12,TRUE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel3,1,3,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,8,None,Panel,None,Panel,None,None,None,None,Panel,Panel,Cargo,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel2,4,15,0,38,None,None,None,None,56,0,9,Panel,Panel,Panel,Panel,None,None,Panel,Panel,0,FALSE,FALSE,FALSE,HabLevel2,HabLevel3,HabLevel1,1,3,15,TRUE,None,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,4,Panel,None,None,None,None,None,None,None,Panel,Panel,Panel,Cargo,Panel,Panel,HabLevel2,HabLevel2,HabLevel1,1,9,0,19,None,None,None,None,31,frc5198,frc6465,frc4488,frc3812,frc1432,frc5970,pnw
1553895025,qm,2019orlak,2019orlak_qm20,20,1553895208,1553895112,1,1553894940,red,40,71,0,9,Panel,Panel,Panel,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,12,FALSE,FALSE,FALSE,HabLevel2,HabLevel1,HabLevel2,0,0,15,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,4,None,None,None,Panel,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,1,9,0,31,None,None,None,None,40,0,15,Panel,Panel,Panel,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,21,FALSE,FALSE,FALSE,HabLevel3,HabLevel2,HabLevel1,0,0,21,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,14,Panel,PanelAndCargo,PanelAndCargo,Panel,None,None,None,None,Panel,Panel,Panel,Cargo,Panel,Panel,HabLevel2,HabLevel2,HabLevel1,3,15,0,56,None,None,None,None,71,frc6343,frc2374,frc5975,frc6443,frc1432,frc4043,pnw
1553895464,qm,2019orlak,2019orlak_qm21,21,1553895664,1553895488,1,1553895360,blue,80,48,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,None,PanelAndCargo,PanelAndCargo,Panel,27,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel3,1,6,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,14,PanelAndCargo,Panel,PanelAndCargo,None,None,None,PanelAndCargo,None,Panel,Panel,Cargo,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,3,15,0,59,Panel,None,PanelAndCargo,None,80,0,9,Panel,PanelAndCargo,PanelAndCargo,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,18,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,None,2,3,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,12,None,Panel,None,Panel,None,None,None,None,Cargo,Cargo,Cargo,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,0,9,0,36,None,None,None,None,48,frc3674,frc2733,frc4488,frc847,frc4057,frc1510,pnw
1553895937,qm,2019orlak,2019orlak_qm22,22,1553896128,1553896023,1,1553895780,red,44,59,0,12,PanelAndCargo,PanelAndCargo,PanelAndCargo,Panel,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,18,FALSE,FALSE,FALSE,HabLevel2,HabLevel1,HabLevel1,0,0,12,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,2,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel1,0,12,1,32,None,None,None,None,44,0,15,Panel,PanelAndCargo,Panel,None,PanelAndCargo,Panel,Panel,Panel,6,FALSE,FALSE,FALSE,HabLevel1,HabLevel3,HabLevel1,0,10,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,10,None,Panel,Panel,Panel,None,None,None,None,Panel,Panel,Panel,Cargo,Panel,Panel,HabLevel1,HabLevel2,HabLevel2,3,15,0,34,None,None,None,None,59,frc997,frc5450,frc7448,frc957,frc3812,frc4127,pnw
1553896383,qm,2019orlak,2019orlak_qm23,23,1553896581,1553896446,1,1553896200,red,23,75,0,12,Panel,PanelAndCargo,PanelAndCargo,None,Panel,Panel,Panel,Panel,6,FALSE,FALSE,FALSE,HabLevel1,None,None,1,0,3,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,CrossedHabLineInSandstorm,2,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,0,12,0,11,None,None,None,None,23,0,9,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,Panel,33,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel3,0,3,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,12,PanelAndCargo,None,PanelAndCargo,None,PanelAndCargo,None,PanelAndCargo,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,3,9,0,63,None,None,PanelAndCargo,None,75,frc2411,frc7204,frc3192,frc6445,frc5468,frc2471,pnw
1553896789,qm,2019orlak,2019orlak_qm24,24,1553896971,1553896819,1,1553896620,red,39,52,0,12,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,None,PanelAndCargo,PanelAndCargo,Panel,15,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel2,0,0,12,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,0,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel2,0,12,0,27,None,None,None,None,39,0,15,Panel,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,18,FALSE,FALSE,FALSE,HabLevel2,HabLevel1,HabLevel2,0,0,15,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,4,None,None,Panel,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel2,HabLevel1,3,15,0,37,None,None,None,None,52,frc7032,frc5970,frc4110,frc4662,frc1571,frc2635,pnw
1553897168,qm,2019orlak,2019orlak_qm25,25,1553897355,1553897222,1,1553897040,red,52,61,0,15,Panel,Panel,PanelAndCargo,PanelAndCargo,None,Panel,Panel,Panel,6,FALSE,FALSE,FALSE,HabLevel1,HabLevel2,HabLevel1,0,3,12,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,16,Panel,Panel,Panel,Panel,None,None,None,None,Panel,Panel,Panel,Cargo,Cargo,Cargo,HabLevel1,HabLevel2,HabLevel2,0,15,0,34,None,None,None,None,52,0,15,Panel,Panel,Panel,PanelAndCargo,None,PanelAndCargo,Panel,Panel,21,FALSE,FALSE,FALSE,None,HabLevel1,HabLevel2,1,0,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,16,PanelAndCargo,None,PanelAndCargo,None,None,PanelAndCargo,None,PanelAndCargo,Panel,Panel,Panel,Cargo,Panel,Panel,HabLevel2,HabLevel2,HabLevel1,2,15,0,46,None,Panel,None,PanelAndCargo,61,frc4057,frc3812,frc3674,frc2898,frc6465,frc957,pnw
1553897568,qm,2019orlak,2019orlak_qm26,26,1553897753,1553897600,1,1553897460,blue,71,26,0,15,Panel,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,24,FALSE,FALSE,FALSE,HabLevel1,HabLevel3,HabLevel1,0,0,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,14,PanelAndCargo,None,PanelAndCargo,Panel,None,None,None,None,Panel,Cargo,Cargo,Cargo,Panel,Panel,HabLevel1,HabLevel2,HabLevel2,3,15,0,56,None,None,None,None,71,0,9,None,None,None,Panel,PanelAndCargo,Panel,Panel,None,3,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,None,0,0,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,CrossedHabLineInSandstorm,8,None,None,None,None,None,None,None,None,Cargo,Cargo,Cargo,Cargo,Cargo,Cargo,HabLevel1,HabLevel2,HabLevel2,0,9,0,17,None,None,None,None,26,frc4043,frc5198,frc4127,frc5468,frc2411,frc1432,pnw
1553898039,qm,2019orlak,2019orlak_qm27,27,1553898262,1553898015,1,1553897880,red,40,60,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,None,Panel,Panel,PanelAndCargo,12,FALSE,FALSE,FALSE,HabLevel1,None,HabLevel1,0,3,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,4,Panel,None,None,None,Panel,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel2,0,15,1,22,None,None,None,None,40,0,12,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,21,FALSE,FALSE,FALSE,HabLevel1,HabLevel2,HabLevel2,1,10,15,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,2,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel1,3,12,0,38,None,None,None,None,60,frc6343,frc1571,frc3192,frc5970,frc997,frc5975,pnw
1553898472,qm,2019orlak,2019orlak_qm28,28,1553898699,1553898603,1,1553898300,red,50,73,0,12,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,None,Panel,Panel,Panel,18,FALSE,FALSE,FALSE,HabLevel2,HabLevel1,HabLevel1,0,0,12,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,8,PanelAndCargo,None,PanelAndCargo,None,Panel,None,PanelAndCargo,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel2,0,12,0,38,None,None,None,None,50,0,12,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,33,FALSE,FALSE,FALSE,HabLevel3,HabLevel1,HabLevel1,0,0,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,10,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel1,3,12,0,61,None,None,None,None,73,frc2471,frc5450,frc955,frc6443,frc6445,frc847,pnw
1553898943,qm,2019orlak,2019orlak_qm29,29,1553899136,1553898964,1,1553898720,blue,78,31,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,24,FALSE,FALSE,FALSE,HabLevel2,HabLevel1,HabLevel1,0,21,12,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,6,None,None,None,Panel,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel2,HabLevel1,2,15,0,42,None,None,None,None,78,0,3,Panel,Panel,Panel,None,None,Panel,Panel,Panel,3,FALSE,FALSE,FALSE,HabLevel3,HabLevel1,HabLevel1,7,0,15,TRUE,CrossedHabLineInSandstorm,None,CrossedHabLineInTeleop,10,None,PanelAndCargo,None,Panel,None,Panel,None,Panel,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,1,3,0,28,None,Panel,None,None,31,frc4662,frc4110,frc2521,frc2733,frc1510,frc7204,pnw
1553883962,qm,2019orlak,2019orlak_qm3,3,1553884264,1553884093,1,1553883360,blue,52,33,0,12,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,27,FALSE,FALSE,FALSE,HabLevel1,None,None,0,0,3,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,10,PanelAndCargo,None,Panel,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel2,2,12,0,40,None,None,None,None,52,0,9,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,None,PanelAndCargo,PanelAndCargo,Panel,15,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,0,9,FALSE,CrossedHabLineInTeleop,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,0,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel2,0,9,0,24,None,None,None,None,33,frc4043,frc2898,frc4110,frc7032,frc6445,frc3192,pnw
1553899364,qm,2019orlak,2019orlak_qm30,30,1553899540,1553899374,1,1553899140,blue,78,43,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,30,FALSE,FALSE,FALSE,HabLevel3,HabLevel1,HabLevel2,0,0,21,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,12,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,None,None,Panel,Panel,Panel,Cargo,Panel,Panel,Panel,HabLevel2,HabLevel2,HabLevel1,3,15,0,63,None,None,None,None,78,0,9,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,Panel,21,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,0,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,4,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,0,9,0,34,None,None,None,None,43,frc2811,frc4488,frc2635,frc2374,frc7448,frc7032,pnw
1553899755,qm,2019orlak,2019orlak_qm31,31,1553900024,1553899808,1,1553899560,red,35,58,0,15,Panel,Panel,Panel,Panel,None,PanelAndCargo,Panel,PanelAndCargo,6,FALSE,FALSE,FALSE,HabLevel1,None,None,0,3,3,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,8,Panel,None,None,Panel,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,0,15,0,17,None,None,None,None,35,0,12,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,27,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,1,0,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,10,None,Panel,Panel,PanelAndCargo,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel1,2,12,0,46,None,None,None,None,58,frc847,frc955,frc2898,frc5468,frc4127,frc5450,pnw
